feature	param0_importance	param1_importance	Category8	Category6
GO:0002064	0	0	GO_terms	GO_terms
GO:0002076	0	0	GO_terms	GO_terms
GO:0002087	0	0	GO_terms	GO_terms
GO:0002089	0	0	GO_terms	GO_terms
GO:0002090	0	0	GO_terms	GO_terms
GO:0002091	0	0	GO_terms	GO_terms
GO:0002102	0	0	GO_terms	GO_terms
GO:0002157	0	0	GO_terms	GO_terms
GO:0002181	0	0	GO_terms	GO_terms
GO:0002183	0	0	GO_terms	GO_terms
GO:0002218	0	0	GO_terms	GO_terms
GO:0002223	0	0	GO_terms	GO_terms
GO:0002227	0	0	GO_terms	GO_terms
GO:0002230	0	0	GO_terms	GO_terms
GO:0002250	0	0	GO_terms	GO_terms
GO:0002286	0	0	GO_terms	GO_terms
GO:0002312	0	0	GO_terms	GO_terms
GO:0002317	0	0	GO_terms	GO_terms
GO:0002323	0	0	GO_terms	GO_terms
GO:0002360	0	0	GO_terms	GO_terms
GO:0002376	0	0	GO_terms	GO_terms
GO:0002430	0	0	GO_terms	GO_terms
GO:0002470	0	0	GO_terms	GO_terms
GO:0002474	0	0	GO_terms	GO_terms
GO:0002476	0	0	GO_terms	GO_terms
GO:0002486	0	0	GO_terms	GO_terms
GO:0002503	0	0	GO_terms	GO_terms
GO:0002554	0	0	GO_terms	GO_terms
GO:0002576	0	0	GO_terms	GO_terms
GO:0002682	0	0	GO_terms	GO_terms
GO:0002752	0	0	GO_terms	GO_terms
GO:0002764	0	0	GO_terms	GO_terms
GO:0002860	0	0	GO_terms	GO_terms
GO:0002931	0	0	GO_terms	GO_terms
GO:0003007	0	0	GO_terms	GO_terms
GO:0003008	0	0	GO_terms	GO_terms
GO:0003009	0	0	GO_terms	GO_terms
GO:0003104	0	0	GO_terms	GO_terms
GO:0003140	0	0	GO_terms	GO_terms
GO:0003148	0.00258702835273902	0	GO_terms	GO_terms
GO:0003149	0	0	GO_terms	GO_terms
GO:0003151	0	0	GO_terms	GO_terms
GO:0003157	0	0	GO_terms	GO_terms
GO:0003171	0	0	GO_terms	GO_terms
GO:0003180	0	0	GO_terms	GO_terms
GO:0003190	0	0	GO_terms	GO_terms
GO:0003197	0	0	GO_terms	GO_terms
GO:0003198	0	0	GO_terms	GO_terms
GO:0003203	0	0	GO_terms	GO_terms
GO:0003214	0	0	GO_terms	GO_terms
GO:0003215	0	0	GO_terms	GO_terms
GO:0003223	0	0	GO_terms	GO_terms
GO:0003229	0	0	GO_terms	GO_terms
GO:0003254	0	0	GO_terms	GO_terms
GO:0003272	0	0	GO_terms	GO_terms
GO:0003279	0	0	GO_terms	GO_terms
GO:0003281	0	0	GO_terms	GO_terms
GO:0003323	0	0	GO_terms	GO_terms
GO:0003337	0	0	GO_terms	GO_terms
GO:0003344	0	0	GO_terms	GO_terms
GO:0003352	0	0	GO_terms	GO_terms
GO:0003376	0	0	GO_terms	GO_terms
GO:0003417	0	0.00076385030992574	GO_terms	GO_terms
GO:0003674	0	0	GO_terms	GO_terms
GO:0003676	0	0	GO_terms	GO_terms
GO:0003677	0	0	GO_terms	GO_terms
GO:0003682	0	0	GO_terms	GO_terms
GO:0003700	0	0	GO_terms	GO_terms
GO:0003707	0	0	GO_terms	GO_terms
GO:0003712	0	0	GO_terms	GO_terms
GO:0003713	0	0	GO_terms	GO_terms
GO:0003714	0	0	GO_terms	GO_terms
GO:0003723	0	0	GO_terms	GO_terms
GO:0003724	0	0	GO_terms	GO_terms
GO:0003729	0	0	GO_terms	GO_terms
GO:0003730	0	0	GO_terms	GO_terms
GO:0003735	0	0	GO_terms	GO_terms
GO:0003743	0	0	GO_terms	GO_terms
GO:0003746	0	0	GO_terms	GO_terms
GO:0003774	0	0	GO_terms	GO_terms
GO:0003777	0	0	GO_terms	GO_terms
GO:0003779	0	0	GO_terms	GO_terms
GO:0003823	0	0	GO_terms	GO_terms
GO:0003824	0	0	GO_terms	GO_terms
GO:0003831	0	0	GO_terms	GO_terms
GO:0003872	0	0	GO_terms	GO_terms
GO:0003924	0	0	GO_terms	GO_terms
GO:0003925	0	0	GO_terms	GO_terms
GO:0003985	0	0	GO_terms	GO_terms
GO:0003988	0	0	GO_terms	GO_terms
GO:0004013	0	0	GO_terms	GO_terms
GO:0004016	0	0	GO_terms	GO_terms
GO:0004017	0	0	GO_terms	GO_terms
GO:0004027	0	0	GO_terms	GO_terms
GO:0004095	0	0	GO_terms	GO_terms
GO:0004115	0	0	GO_terms	GO_terms
GO:0004117	0	0	GO_terms	GO_terms
GO:0004174	0	0	GO_terms	GO_terms
GO:0004340	0	0	GO_terms	GO_terms
GO:0004396	0	0	GO_terms	GO_terms
GO:0004402	0	0	GO_terms	GO_terms
GO:0004407	0	0	GO_terms	GO_terms
GO:0004435	0	0	GO_terms	GO_terms
GO:0004497	0	0	GO_terms	GO_terms
GO:0004505	0	0	GO_terms	GO_terms
GO:0004518	0	0	GO_terms	GO_terms
GO:0004519	0	0	GO_terms	GO_terms
GO:0004520	0	0	GO_terms	GO_terms
GO:0004535	0	0	GO_terms	GO_terms
GO:0004540	0	0	GO_terms	GO_terms
GO:0004634	0	0	GO_terms	GO_terms
GO:0004672	0	0	GO_terms	GO_terms
GO:0004674	0	0	GO_terms	GO_terms
GO:0004675	0	0	GO_terms	GO_terms
GO:0004679	0	0	GO_terms	GO_terms
GO:0004683	0	0	GO_terms	GO_terms
GO:0004693	0	0	GO_terms	GO_terms
GO:0004697	0	0	GO_terms	GO_terms
GO:0004698	0	0	GO_terms	GO_terms
GO:0004699	0	0	GO_terms	GO_terms
GO:0004703	0	0	GO_terms	GO_terms
GO:0004705	0	0	GO_terms	GO_terms
GO:0004707	0	0	GO_terms	GO_terms
GO:0004708	0	0	GO_terms	GO_terms
GO:0004709	0	0	GO_terms	GO_terms
GO:0004711	0	0	GO_terms	GO_terms
GO:0004712	0	0	GO_terms	GO_terms
GO:0004713	0.00030627777276952	0	GO_terms	GO_terms
GO:0004714	0	0	GO_terms	GO_terms
GO:0004715	0	0	GO_terms	GO_terms
GO:0004721	0	0	GO_terms	GO_terms
GO:0004722	0	0	GO_terms	GO_terms
GO:0004740	0	0	GO_terms	GO_terms
GO:0004768	0	0	GO_terms	GO_terms
GO:0004842	0	0	GO_terms	GO_terms
GO:0004849	0	0	GO_terms	GO_terms
GO:0004862	0	0	GO_terms	GO_terms
GO:0004864	0	0	GO_terms	GO_terms
GO:0004867	0	0	GO_terms	GO_terms
GO:0004869	0	0	GO_terms	GO_terms
GO:0004875	0	0	GO_terms	GO_terms
GO:0004879	0	0	GO_terms	GO_terms
GO:0004890	0	0	GO_terms	GO_terms
GO:0004896	0	0	GO_terms	GO_terms
GO:0004930	0	0	GO_terms	GO_terms
GO:0004935	0	0	GO_terms	GO_terms
GO:0004937	0	0	GO_terms	GO_terms
GO:0004970	0	0	GO_terms	GO_terms
GO:0004971	0	0	GO_terms	GO_terms
GO:0004972	0	0	GO_terms	GO_terms
GO:0004982	0	0	GO_terms	GO_terms
GO:0004984	0	0	GO_terms	GO_terms
GO:0004993	0	0	GO_terms	GO_terms
GO:0005003	0	0	GO_terms	GO_terms
GO:0005004	0	0	GO_terms	GO_terms
GO:0005005	0	0	GO_terms	GO_terms
GO:0005025	0	0	GO_terms	GO_terms
GO:0005046	0	0	GO_terms	GO_terms
GO:0005047	0	0	GO_terms	GO_terms
GO:0005049	0	0	GO_terms	GO_terms
GO:0005080	0	0	GO_terms	GO_terms
GO:0005085	0	0	GO_terms	GO_terms
GO:0005096	0	0	GO_terms	GO_terms
GO:0005109	0	0	GO_terms	GO_terms
GO:0005112	0	0	GO_terms	GO_terms
GO:0005125	0	0	GO_terms	GO_terms
GO:0005126	0	0	GO_terms	GO_terms
GO:0005132	0	0	GO_terms	GO_terms
GO:0005139	0	0	GO_terms	GO_terms
GO:0005148	0	0	GO_terms	GO_terms
GO:0005157	0	0	GO_terms	GO_terms
GO:0005158	0	0	GO_terms	GO_terms
GO:0005178	0	0.00204665378986519	GO_terms	GO_terms
GO:0005179	0	0	GO_terms	GO_terms
GO:0005186	0	0	GO_terms	GO_terms
GO:0005198	0	0	GO_terms	GO_terms
GO:0005200	0	0	GO_terms	GO_terms
GO:0005216	0	0	GO_terms	GO_terms
GO:0005222	0	0	GO_terms	GO_terms
GO:0005225	0	0	GO_terms	GO_terms
GO:0005230	0	0	GO_terms	GO_terms
GO:0005234	0	0	GO_terms	GO_terms
GO:0005242	0	0	GO_terms	GO_terms
GO:0005243	0	0	GO_terms	GO_terms
GO:0005244	0	0	GO_terms	GO_terms
GO:0005245	0	0	GO_terms	GO_terms
GO:0005246	0	0	GO_terms	GO_terms
GO:0005247	0	0	GO_terms	GO_terms
GO:0005248	0	0	GO_terms	GO_terms
GO:0005249	0	0	GO_terms	GO_terms
GO:0005250	0	0	GO_terms	GO_terms
GO:0005251	0	0	GO_terms	GO_terms
GO:0005254	0	0	GO_terms	GO_terms
GO:0005261	0	0	GO_terms	GO_terms
GO:0005262	0	0	GO_terms	GO_terms
GO:0005267	0	0	GO_terms	GO_terms
GO:0005272	0	0	GO_terms	GO_terms
GO:0005283	0	0	GO_terms	GO_terms
GO:0005290	0	0	GO_terms	GO_terms
GO:0005332	0	0	GO_terms	GO_terms
GO:0005338	0	0	GO_terms	GO_terms
GO:0005388	0	0	GO_terms	GO_terms
GO:0005391	0	0	GO_terms	GO_terms
GO:0005415	0	0	GO_terms	GO_terms
GO:0005484	0	0	GO_terms	GO_terms
GO:0005504	0	0	GO_terms	GO_terms
GO:0005509	0	0	GO_terms	GO_terms
GO:0005513	0	0	GO_terms	GO_terms
GO:0005515	0	0	GO_terms	GO_terms
GO:0005516	0.00116433302933501	0	GO_terms	GO_terms
GO:0005524	0	0	GO_terms	GO_terms
GO:0005525	0	0	GO_terms	GO_terms
GO:0005536	0	0	GO_terms	GO_terms
GO:0005537	0	0	GO_terms	GO_terms
GO:0005540	0	0	GO_terms	GO_terms
GO:0005543	0	0	GO_terms	GO_terms
GO:0005546	0	0	GO_terms	GO_terms
GO:0005547	0	0	GO_terms	GO_terms
GO:0005548	0	0.00407858529872739	GO_terms	GO_terms
GO:0005549	0	0	GO_terms	GO_terms
GO:0005550	0	0	GO_terms	GO_terms
GO:0005575	0	0	GO_terms	GO_terms
GO:0005576	0	0	GO_terms	GO_terms
GO:0005579	0	0	GO_terms	GO_terms
GO:0005592	0	0	GO_terms	GO_terms
GO:0005615	0	0	GO_terms	GO_terms
GO:0005622	0	0	GO_terms	GO_terms
GO:0005634	0.00627507436956116	0	GO_terms	GO_terms
GO:0005635	0	0	GO_terms	GO_terms
GO:0005643	0	0	GO_terms	GO_terms
GO:0005654	0	0	GO_terms	GO_terms
GO:0005665	0	0	GO_terms	GO_terms
GO:0005666	0	0	GO_terms	GO_terms
GO:0005667	0	0	GO_terms	GO_terms
GO:0005669	0	0	GO_terms	GO_terms
GO:0005675	0	0	GO_terms	GO_terms
GO:0005680	0	0	GO_terms	GO_terms
GO:0005681	0	0	GO_terms	GO_terms
GO:0005682	0	0	GO_terms	GO_terms
GO:0005684	0	0	GO_terms	GO_terms
GO:0005686	0	0	GO_terms	GO_terms
GO:0005687	0	0	GO_terms	GO_terms
GO:0005688	0	0	GO_terms	GO_terms
GO:0005689	0	0	GO_terms	GO_terms
GO:0005730	0	0	GO_terms	GO_terms
GO:0005737	0	0	GO_terms	GO_terms
GO:0005739	0	0	GO_terms	GO_terms
GO:0005740	0	0	GO_terms	GO_terms
GO:0005741	0	0	GO_terms	GO_terms
GO:0005742	0	0	GO_terms	GO_terms
GO:0005743	0	0	GO_terms	GO_terms
GO:0005757	0	0	GO_terms	GO_terms
GO:0005759	0	0	GO_terms	GO_terms
GO:0005764	0	0.0005946318296738	GO_terms	GO_terms
GO:0005765	0	0	GO_terms	GO_terms
GO:0005768	0	0	GO_terms	GO_terms
GO:0005769	0	0	GO_terms	GO_terms
GO:0005770	0	0	GO_terms	GO_terms
GO:0005783	0	0	GO_terms	GO_terms
GO:0005789	0	0	GO_terms	GO_terms
GO:0005790	0	0	GO_terms	GO_terms
GO:0005791	0	0	GO_terms	GO_terms
GO:0005793	0	0	GO_terms	GO_terms
GO:0005794	0	0	GO_terms	GO_terms
GO:0005796	0	0	GO_terms	GO_terms
GO:0005802	0	0	GO_terms	GO_terms
GO:0005811	0	0	GO_terms	GO_terms
GO:0005813	0	0	GO_terms	GO_terms
GO:0005815	0	0	GO_terms	GO_terms
GO:0005819	0	0	GO_terms	GO_terms
GO:0005827	0	0	GO_terms	GO_terms
GO:0005829	0	0	GO_terms	GO_terms
GO:0005834	0	0	GO_terms	GO_terms
GO:0005838	0	0	GO_terms	GO_terms
GO:0005839	0	0	GO_terms	GO_terms
GO:0005840	0	0	GO_terms	GO_terms
GO:0005847	0	0	GO_terms	GO_terms
GO:0005852	0	0	GO_terms	GO_terms
GO:0005856	0	0	GO_terms	GO_terms
GO:0005859	0	0	GO_terms	GO_terms
GO:0005861	0	0	GO_terms	GO_terms
GO:0005868	0	0	GO_terms	GO_terms
GO:0005869	0	0	GO_terms	GO_terms
GO:0005871	0	0	GO_terms	GO_terms
GO:0005874	0	0	GO_terms	GO_terms
GO:0005876	0	0	GO_terms	GO_terms
GO:0005881	0	0	GO_terms	GO_terms
GO:0005884	0	0	GO_terms	GO_terms
GO:0005885	0	0	GO_terms	GO_terms
GO:0005886	0	0	GO_terms	GO_terms
GO:0005891	0	0	GO_terms	GO_terms
GO:0005901	0	0	GO_terms	GO_terms
GO:0005903	0.00058369153262264	0.00168474339442973	GO_terms	GO_terms
GO:0005905	0	0	GO_terms	GO_terms
GO:0005911	0	0	GO_terms	GO_terms
GO:0005912	0	0	GO_terms	GO_terms
GO:0005916	0	0	GO_terms	GO_terms
GO:0005921	0	0	GO_terms	GO_terms
GO:0005925	0.00120225800792435	0	GO_terms	GO_terms
GO:0005929	0	0	GO_terms	GO_terms
GO:0005938	0	0	GO_terms	GO_terms
GO:0005940	0	0	GO_terms	GO_terms
GO:0005943	0	0	GO_terms	GO_terms
GO:0005945	0	0	GO_terms	GO_terms
GO:0005952	0	0	GO_terms	GO_terms
GO:0005954	0	0	GO_terms	GO_terms
GO:0005978	0	0	GO_terms	GO_terms
GO:0006002	0	0	GO_terms	GO_terms
GO:0006006	0	0	GO_terms	GO_terms
GO:0006007	0	0	GO_terms	GO_terms
GO:0006024	0	0	GO_terms	GO_terms
GO:0006044	0	0	GO_terms	GO_terms
GO:0006046	0	0	GO_terms	GO_terms
GO:0006068	0	0	GO_terms	GO_terms
GO:0006072	0	0	GO_terms	GO_terms
GO:0006082	0	0	GO_terms	GO_terms
GO:0006094	0	0	GO_terms	GO_terms
GO:0006096	0	0	GO_terms	GO_terms
GO:0006099	0	0	GO_terms	GO_terms
GO:0006102	0	0	GO_terms	GO_terms
GO:0006164	0	0	GO_terms	GO_terms
GO:0006166	0	0	GO_terms	GO_terms
GO:0006171	0	0	GO_terms	GO_terms
GO:0006172	0	0	GO_terms	GO_terms
GO:0006275	0	0	GO_terms	GO_terms
GO:0006279	0	0	GO_terms	GO_terms
GO:0006281	0	0	GO_terms	GO_terms
GO:0006282	0	0	GO_terms	GO_terms
GO:0006298	0	0	GO_terms	GO_terms
GO:0006302	0.00181504336248343	0	GO_terms	GO_terms
GO:0006309	0	0	GO_terms	GO_terms
GO:0006325	0.00651636191966894	0	GO_terms	GO_terms
GO:0006337	0	0	GO_terms	GO_terms
GO:0006338	0	0	GO_terms	GO_terms
GO:0006351	0	0	GO_terms	GO_terms
GO:0006355	0.00153655893763826	0	GO_terms	GO_terms
GO:0006357	0.00278218588128622	0	GO_terms	GO_terms
GO:0006366	0	0	GO_terms	GO_terms
GO:0006367	0	0	GO_terms	GO_terms
GO:0006368	0	0.00148072487484936	GO_terms	GO_terms
GO:0006376	0	0	GO_terms	GO_terms
GO:0006383	0	0	GO_terms	GO_terms
GO:0006384	0	0	GO_terms	GO_terms
GO:0006397	0	0	GO_terms	GO_terms
GO:0006400	0	0	GO_terms	GO_terms
GO:0006403	0	0	GO_terms	GO_terms
GO:0006406	0	0	GO_terms	GO_terms
GO:0006412	0	0	GO_terms	GO_terms
GO:0006413	0	0	GO_terms	GO_terms
GO:0006414	0	0	GO_terms	GO_terms
GO:0006417	0	0	GO_terms	GO_terms
GO:0006449	0	0	GO_terms	GO_terms
GO:0006457	0	0	GO_terms	GO_terms
GO:0006468	0	0	GO_terms	GO_terms
GO:0006470	0	0	GO_terms	GO_terms
GO:0006476	0	0	GO_terms	GO_terms
GO:0006479	0	0	GO_terms	GO_terms
GO:0006486	0	0	GO_terms	GO_terms
GO:0006487	0	0	GO_terms	GO_terms
GO:0006511	0	0	GO_terms	GO_terms
GO:0006538	0	0	GO_terms	GO_terms
GO:0006541	0	0	GO_terms	GO_terms
GO:0006558	0	0	GO_terms	GO_terms
GO:0006605	0	0	GO_terms	GO_terms
GO:0006606	0	0	GO_terms	GO_terms
GO:0006607	0	0	GO_terms	GO_terms
GO:0006610	0	0	GO_terms	GO_terms
GO:0006611	0	0	GO_terms	GO_terms
GO:0006613	0	0	GO_terms	GO_terms
GO:0006616	0	0	GO_terms	GO_terms
GO:0006621	0	0	GO_terms	GO_terms
GO:0006626	0	0	GO_terms	GO_terms
GO:0006629	0	0	GO_terms	GO_terms
GO:0006631	0.00458027953710811	0	GO_terms	GO_terms
GO:0006633	0	0	GO_terms	GO_terms
GO:0006635	0	0	GO_terms	GO_terms
GO:0006636	0	0	GO_terms	GO_terms
GO:0006639	0	0	GO_terms	GO_terms
GO:0006641	0	0	GO_terms	GO_terms
GO:0006646	0	0	GO_terms	GO_terms
GO:0006654	0	0	GO_terms	GO_terms
GO:0006656	0	0	GO_terms	GO_terms
GO:0006657	0	0	GO_terms	GO_terms
GO:0006661	0	0	GO_terms	GO_terms
GO:0006665	0	0	GO_terms	GO_terms
GO:0006741	0	0	GO_terms	GO_terms
GO:0006754	0	0	GO_terms	GO_terms
GO:0006805	0	0	GO_terms	GO_terms
GO:0006810	0	0	GO_terms	GO_terms
GO:0006811	0.00076588279915874	0	GO_terms	GO_terms
GO:0006812	0	0	GO_terms	GO_terms
GO:0006813	0	0	GO_terms	GO_terms
GO:0006814	0	0	GO_terms	GO_terms
GO:0006816	0	0	GO_terms	GO_terms
GO:0006820	0	0	GO_terms	GO_terms
GO:0006821	0	0	GO_terms	GO_terms
GO:0006833	0	0	GO_terms	GO_terms
GO:0006836	0	0	GO_terms	GO_terms
GO:0006839	0	0	GO_terms	GO_terms
GO:0006851	0	0	GO_terms	GO_terms
GO:0006865	0	0	GO_terms	GO_terms
GO:0006869	0	0	GO_terms	GO_terms
GO:0006874	0	0	GO_terms	GO_terms
GO:0006884	0	0	GO_terms	GO_terms
GO:0006885	0	0	GO_terms	GO_terms
GO:0006886	0	0	GO_terms	GO_terms
GO:0006887	0	0	GO_terms	GO_terms
GO:0006888	0	0	GO_terms	GO_terms
GO:0006890	0	0	GO_terms	GO_terms
GO:0006891	0	0	GO_terms	GO_terms
GO:0006892	0	0.00080847544642473	GO_terms	GO_terms
GO:0006893	0	0	GO_terms	GO_terms
GO:0006897	0	0	GO_terms	GO_terms
GO:0006901	0	0	GO_terms	GO_terms
GO:0006904	0	0	GO_terms	GO_terms
GO:0006906	0	0	GO_terms	GO_terms
GO:0006909	0	0	GO_terms	GO_terms
GO:0006913	0	0	GO_terms	GO_terms
GO:0006914	0	0	GO_terms	GO_terms
GO:0006915	0	0	GO_terms	GO_terms
GO:0006936	0	0	GO_terms	GO_terms
GO:0006937	0	0	GO_terms	GO_terms
GO:0006939	0	0	GO_terms	GO_terms
GO:0006940	0	0	GO_terms	GO_terms
GO:0006941	0	0	GO_terms	GO_terms
GO:0006942	0	0	GO_terms	GO_terms
GO:0006952	0	0	GO_terms	GO_terms
GO:0006953	0	0	GO_terms	GO_terms
GO:0006954	0	0	GO_terms	GO_terms
GO:0006955	0	0	GO_terms	GO_terms
GO:0006956	0	0	GO_terms	GO_terms
GO:0006957	0	0	GO_terms	GO_terms
GO:0006958	0	0	GO_terms	GO_terms
GO:0006979	0	0	GO_terms	GO_terms
GO:0006986	0	0	GO_terms	GO_terms
GO:0006997	0	0	GO_terms	GO_terms
GO:0006998	0	0	GO_terms	GO_terms
GO:0007005	0	0	GO_terms	GO_terms
GO:0007010	0	0	GO_terms	GO_terms
GO:0007015	0	0	GO_terms	GO_terms
GO:0007017	0	0	GO_terms	GO_terms
GO:0007018	0	0	GO_terms	GO_terms
GO:0007030	0	0	GO_terms	GO_terms
GO:0007032	0	0	GO_terms	GO_terms
GO:0007033	0	0	GO_terms	GO_terms
GO:0007034	0	0	GO_terms	GO_terms
GO:0007043	0	0	GO_terms	GO_terms
GO:0007059	0	0	GO_terms	GO_terms
GO:0007066	0	0	GO_terms	GO_terms
GO:0007099	0	0	GO_terms	GO_terms
GO:0007129	0	0	GO_terms	GO_terms
GO:0007144	0	0	GO_terms	GO_terms
GO:0007154	0	0	GO_terms	GO_terms
GO:0007155	0	0	GO_terms	GO_terms
GO:0007156	0	0	GO_terms	GO_terms
GO:0007163	0.00119599316237414	0	GO_terms	GO_terms
GO:0007165	0	0	GO_terms	GO_terms
GO:0007169	0	0	GO_terms	GO_terms
GO:0007173	0	0	GO_terms	GO_terms
GO:0007178	0	0	GO_terms	GO_terms
GO:0007179	0	0	GO_terms	GO_terms
GO:0007186	0	0	GO_terms	GO_terms
GO:0007187	0	0	GO_terms	GO_terms
GO:0007188	0	0	GO_terms	GO_terms
GO:0007189	0	0	GO_terms	GO_terms
GO:0007195	0	0	GO_terms	GO_terms
GO:0007196	0	0	GO_terms	GO_terms
GO:0007198	0	3.56708176555566e-05	GO_terms	GO_terms
GO:0007200	0	0	GO_terms	GO_terms
GO:0007204	0	0	GO_terms	GO_terms
GO:0007207	0	0	GO_terms	GO_terms
GO:0007213	0	0	GO_terms	GO_terms
GO:0007214	0	0	GO_terms	GO_terms
GO:0007215	0	0	GO_terms	GO_terms
GO:0007216	0	0	GO_terms	GO_terms
GO:0007217	0	0	GO_terms	GO_terms
GO:0007219	0	0	GO_terms	GO_terms
GO:0007220	0	0	GO_terms	GO_terms
GO:0007223	0	0	GO_terms	GO_terms
GO:0007224	0	0	GO_terms	GO_terms
GO:0007229	0	0	GO_terms	GO_terms
GO:0007249	0	0	GO_terms	GO_terms
GO:0007254	0	0	GO_terms	GO_terms
GO:0007258	0	0	GO_terms	GO_terms
GO:0007263	0	0	GO_terms	GO_terms
GO:0007264	0	0	GO_terms	GO_terms
GO:0007265	0	0	GO_terms	GO_terms
GO:0007266	0	0	GO_terms	GO_terms
GO:0007267	0	0	GO_terms	GO_terms
GO:0007268	0	0	GO_terms	GO_terms
GO:0007269	0	0	GO_terms	GO_terms
GO:0007270	0	0	GO_terms	GO_terms
GO:0007281	0	0	GO_terms	GO_terms
GO:0007368	0	0	GO_terms	GO_terms
GO:0007389	0	0	GO_terms	GO_terms
GO:0007399	0	0	GO_terms	GO_terms
GO:0007403	0	0	GO_terms	GO_terms
GO:0007405	0	0	GO_terms	GO_terms
GO:0007406	0	0	GO_terms	GO_terms
GO:0007409	0	0	GO_terms	GO_terms
GO:0007411	0.00174800475997005	0	GO_terms	GO_terms
GO:0007412	0	0	GO_terms	GO_terms
GO:0007413	0	0	GO_terms	GO_terms
GO:0007416	0	0	GO_terms	GO_terms
GO:0007417	0	0	GO_terms	GO_terms
GO:0007420	0	0	GO_terms	GO_terms
GO:0007423	0	0	GO_terms	GO_terms
GO:0007435	0	0	GO_terms	GO_terms
GO:0007498	0	0	GO_terms	GO_terms
GO:0007507	0	0	GO_terms	GO_terms
GO:0007512	0	0	GO_terms	GO_terms
GO:0007517	0	0	GO_terms	GO_terms
GO:0007519	0	0	GO_terms	GO_terms
GO:0007528	0	0	GO_terms	GO_terms
GO:0007548	0	0	GO_terms	GO_terms
GO:0007584	0	0	GO_terms	GO_terms
GO:0007599	0	0	GO_terms	GO_terms
GO:0007603	0	0	GO_terms	GO_terms
GO:0007605	0	0	GO_terms	GO_terms
GO:0007608	0	0	GO_terms	GO_terms
GO:0007611	0	0	GO_terms	GO_terms
GO:0007612	0	0	GO_terms	GO_terms
GO:0007613	0	0	GO_terms	GO_terms
GO:0007616	0	0	GO_terms	GO_terms
GO:0007626	0	0	GO_terms	GO_terms
GO:0007628	0	0	GO_terms	GO_terms
GO:0007631	0	0	GO_terms	GO_terms
GO:0007632	0	0	GO_terms	GO_terms
GO:0007638	0	0	GO_terms	GO_terms
GO:0008009	0	0	GO_terms	GO_terms
GO:0008013	0	0	GO_terms	GO_terms
GO:0008015	0	0	GO_terms	GO_terms
GO:0008016	0	0	GO_terms	GO_terms
GO:0008017	0	0	GO_terms	GO_terms
GO:0008021	0	0	GO_terms	GO_terms
GO:0008033	0.00074233187806722	0	GO_terms	GO_terms
GO:0008045	0	0	GO_terms	GO_terms
GO:0008046	0	0	GO_terms	GO_terms
GO:0008066	0	0	GO_terms	GO_terms
GO:0008076	0	0	GO_terms	GO_terms
GO:0008081	0	0	GO_terms	GO_terms
GO:0008089	0	0	GO_terms	GO_terms
GO:0008091	0	0	GO_terms	GO_terms
GO:0008092	0	0	GO_terms	GO_terms
GO:0008104	0	0	GO_terms	GO_terms
GO:0008134	0	0	GO_terms	GO_terms
GO:0008139	0	0	GO_terms	GO_terms
GO:0008150	0	0	GO_terms	GO_terms
GO:0008152	0	0	GO_terms	GO_terms
GO:0008168	0.00021571950435032	0	GO_terms	GO_terms
GO:0008179	0	0	GO_terms	GO_terms
GO:0008180	0	0	GO_terms	GO_terms
GO:0008186	0	0	GO_terms	GO_terms
GO:0008195	0	0	GO_terms	GO_terms
GO:0008217	0	0	GO_terms	GO_terms
GO:0008227	0	0	GO_terms	GO_terms
GO:0008250	0	0	GO_terms	GO_terms
GO:0008270	0	0	GO_terms	GO_terms
GO:0008282	0	0	GO_terms	GO_terms
GO:0008283	0	0	GO_terms	GO_terms
GO:0008284	0	0	GO_terms	GO_terms
GO:0008285	0	0	GO_terms	GO_terms
GO:0008286	0	0	GO_terms	GO_terms
GO:0008289	0	0	GO_terms	GO_terms
GO:0008306	0	0	GO_terms	GO_terms
GO:0008320	0	0	GO_terms	GO_terms
GO:0008328	0	0	GO_terms	GO_terms
GO:0008330	0	0	GO_terms	GO_terms
GO:0008331	0	0.00313024368759066	GO_terms	GO_terms
GO:0008333	0	0	GO_terms	GO_terms
GO:0008344	0	0	GO_terms	GO_terms
GO:0008353	0	0	GO_terms	GO_terms
GO:0008354	0	0	GO_terms	GO_terms
GO:0008360	0	0	GO_terms	GO_terms
GO:0008361	0	0	GO_terms	GO_terms
GO:0008379	0	0	GO_terms	GO_terms
GO:0008380	0	0	GO_terms	GO_terms
GO:0008392	0	0.00044287977859434	GO_terms	GO_terms
GO:0008401	0	0	GO_terms	GO_terms
GO:0008404	0	0	GO_terms	GO_terms
GO:0008405	0	0	GO_terms	GO_terms
GO:0008432	0	0	GO_terms	GO_terms
GO:0008467	0	0	GO_terms	GO_terms
GO:0008469	0	0	GO_terms	GO_terms
GO:0008503	0	0	GO_terms	GO_terms
GO:0008526	0	0	GO_terms	GO_terms
GO:0008527	0	0	GO_terms	GO_terms
GO:0008542	0	0	GO_terms	GO_terms
GO:0008543	0	0	GO_terms	GO_terms
GO:0008556	0	0	GO_terms	GO_terms
GO:0008582	0	0	GO_terms	GO_terms
GO:0008584	0	0	GO_terms	GO_terms
GO:0008610	0	0	GO_terms	GO_terms
GO:0008637	0	0	GO_terms	GO_terms
GO:0008654	0	0	GO_terms	GO_terms
GO:0008821	0	0	GO_terms	GO_terms
GO:0008865	0	0	GO_terms	GO_terms
GO:0009048	0	0	GO_terms	GO_terms
GO:0009062	0	0	GO_terms	GO_terms
